<gurobi.Var v_m[28,F,8,9] (value 1.0)>
<gurobi.Var v_m[29,A,7,9] (value 1.0)>
<gurobi.Var v_m[29,B,6,9] (value 1.0)>
<gurobi.Var v_m[29,B,7,9] (value 1.0)>
<gurobi.Var v_m[29,B,8,9] (value 1.0)>
<gurobi.Var v_m[29,E,6,9] (value 1.0)>
<gurobi.Var v_m[29,E,7,9] (value 1.0)>
<gurobi.Var v_m[29,E,8,9] (value 1.0)>
<gurobi.Var v_m[29,D,6,9] (value 1.0)>
<gurobi.Var v_m[29,F,8,9] (value 1.0)>
<gurobi.Var v_m[30,A,6,9] (value 1.0)>
<gurobi.Var v_m[30,A,7,9] (value 1.0)>
<gurobi.Var v_m[30,E,6,9] (value 1.0)>
<gurobi.Var v_m[30,D,6,9] (value 1.0)>
<gurobi.Var v_m[30,D,7,9] (value 1.0)>
<gurobi.Var v_p[16,A,6,8] (value 1.0)>
<gurobi.Var v_p[16,A,7,8] (value 1.0)>
<gurobi.Var v_p[16,C,6,8] (value 1.0)>
<gurobi.Var v_p[16,C,7,8] (value 1.0)>
<gurobi.Var v_p[16,D,7,8] (value 1.0)>
<gurobi.Var v_p[18,A,6,10] (value 1.0)>
<gurobi.Var v_p[18,A,7,10] (value 1.0)>
<gurobi.Var v_p[18,A,8,10] (value 1.0)>
<gurobi.Var v_p[18,A,9,10] (value 1.0)>
<gurobi.Var v_p[18,C,6,10] (value 1.0)>
<gurobi.Var v_p[18,C,7,10] (value 1.0)>
<gurobi.Var v_p[18,C,9,10] (value 1.0)>
<gurobi.Var v_p[18,B,9,10] (value 1.0)>
<gurobi.Var v_p[18,E,6,10] (value 1.0)>
<gurobi.Var v_p[18,E,7,10] (value 1.0)>
<gurobi.Var v_p[18,E,8,10] (value 1.0)>
<gurobi.Var v_p[18,E,9,10] (value 1.0)>
<gurobi.Var v_p[18,D,6,10] (value 1.0)>
<gurobi.Var v_p[18,D,7,10] (value 1.0)>
<gurobi.Var v_p[18,D,8,10] (value 1.0)>
<gurobi.Var v_p[18,D,9,10] (value 1.0)>
<gurobi.Var v_p[19,C,9,10] (value 1.0)>
<gurobi.Var v_p[19,B,7,10] (value 1.0)>
<gurobi.Var v_p[19,B,8,10] (value 1.0)>
<gurobi.Var v_p[19,E,9,10] (value 1.0)>
<gurobi.Var v_p[19,D,6,10] (value 1.0)>
<gurobi.Var v_p[19,D,8,10] (value 1.0)>
<gurobi.Var v_p[19,D,9,10] (value 1.0)>
<gurobi.Var v_p[19,F,7,10] (value 1.0)>
<gurobi.Var v_p[19,F,8,10] (value 1.0)>
<gurobi.Var v_p[20,D,6,8] (value 1.0)>
<gurobi.Var v_p[20,F,6,8] (value 1.0)>
<gurobi.Var v_p[20,F,7,8] (value 1.0)>
<gurobi.Var v_p[21,F,6,7] (value 1.0)>
<gurobi.Var v_p[22,A,8,10] (value 1.0)>
<gurobi.Var v_p[22,B,6,10] (value 1.0)>
<gurobi.Var v_p[22,B,7,10] (value 1.0)>
<gurobi.Var v_p[22,B,8,10] (value 1.0)>
<gurobi.Var v_p[22,B,9,10] (value 1.0)>
<gurobi.Var v_p[22,D,6,10] (value 1.0)>
<gurobi.Var v_p[24,D,6,7] (value 1.0)>
<gurobi.Var v_p[26,A,6,8] (value 1.0)>
<gurobi.Var v_p[26,A,7,8] (value 1.0)>
<gurobi.Var v_p[26,C,7,8] (value 1.0)>
<gurobi.Var v_p[26,B,6,8] (value 1.0)>
<gurobi.Var v_p[26,E,6,8] (value 1.0)>
<gurobi.Var v_p[26,E,7,8] (value 1.0)>
<gurobi.Var v_p[26,F,6,8] (value 1.0)>
<gurobi.Var v_p[27,C,6,7] (value 1.0)>
<gurobi.Var v_p[27,D,6,7] (value 1.0)>
<gurobi.Var v_p[28,A,6,9] (value 1.0)>
<gurobi.Var v_p[28,A,7,9] (value 1.0)>
<gurobi.Var v_p[28,A,8,9] (value 1.0)>
<gurobi.Var v_p[28,C,7,9] (value 1.0)>
<gurobi.Var v_p[28,C,8,9] (value 1.0)>
<gurobi.Var v_p[28,E,6,9] (value 1.0)>
<gurobi.Var v_p[28,D,7,9] (value 1.0)>
<gurobi.Var v_p[28,D,8,9] (value 1.0)>
<gurobi.Var v_p[29,A,6,9] (value 1.0)>
<gurobi.Var v_p[29,A,7,9] (value 1.0)>
<gurobi.Var v_p[29,A,8,9] (value 1.0)>
<gurobi.Var v_p[29,C,6,9] (value 1.0)>
<gurobi.Var v_p[29,C,7,9] (value 1.0)>
<gurobi.Var v_p[29,C,8,9] (value 1.0)>
<gurobi.Var v_p[29,B,6,9] (value 1.0)>
<gurobi.Var v_p[29,B,8,9] (value 1.0)>
<gurobi.Var v_p[29,D,8,9] (value 1.0)>
<gurobi.Var v_p[29,F,7,9] (value 1.0)>
<gurobi.Var v_p[30,B,6,9] (value 1.0)>
<gurobi.Var v_p[30,B,7,9] (value 1.0)>
<gurobi.Var v_p[30,F,7,9] (value 1.0)>
<gurobi.Var a_m[16,A,7,8] (value 1.0)>
<gurobi.Var a_m[18,B,8,10] (value 1.0)>
<gurobi.Var a_m[18,B,9,10] (value 1.0)>
<gurobi.Var a_m[18,E,7,10] (value 1.0)>
<gurobi.Var a_m[18,E,9,10] (value 1.0)>
<gurobi.Var a_m[18,F,6,10] (value 1.0)>
<gurobi.Var a_m[19,A,8,10] (value 1.0)>
<gurobi.Var a_m[19,C,6,10] (value 1.0)>
<gurobi.Var a_m[19,C,7,10] (value 1.0)>
<gurobi.Var a_m[19,C,8,10] (value 1.0)>
<gurobi.Var a_m[19,C,9,10] (value 1.0)>
<gurobi.Var a_m[19,B,6,10] (value 1.0)>
<gurobi.Var a_m[19,E,7,10] (value 1.0)>
<gurobi.Var a_m[19,E,8,10] (value 1.0)>
<gurobi.Var a_m[19,E,9,10] (value 1.0)>
<gurobi.Var a_m[19,D,6,10] (value 1.0)>
<gurobi.Var a_m[19,D,7,10] (value 1.0)>
<gurobi.Var a_m[19,D,8,10] (value 1.0)>
<gurobi.Var a_m[19,D,9,10] (value 1.0)>
<gurobi.Var a_m[19,F,8,10] (value 1.0)>
<gurobi.Var a_m[20,A,6,8] (value 1.0)>
<gurobi.Var a_m[20,A,7,8] (value 1.0)>
<gurobi.Var a_m[20,C,7,8] (value 1.0)>
<gurobi.Var a_m[20,E,7,8] (value 1.0)>
<gurobi.Var a_m[20,D,7,8] (value 1.0)>
<gurobi.Var a_m[20,F,6,8] (value 1.0)>
<gurobi.Var a_m[20,F,7,8] (value 1.0)>
<gurobi.Var a_m[21,A,6,7] (value 1.0)>
<gurobi.Var a_m[21,C,6,7] (value 1.0)>
<gurobi.Var a_m[22,A,7,10] (value 1.0)>
<gurobi.Var a_m[22,A,8,10] (value 1.0)>
<gurobi.Var a_m[22,A,9,10] (value 1.0)>
<gurobi.Var a_m[22,B,6,10] (value 1.0)>
<gurobi.Var a_m[22,B,7,10] (value 1.0)>
<gurobi.Var a_m[22,B,8,10] (value 1.0)>
<gurobi.Var a_m[22,B,9,10] (value 1.0)>
<gurobi.Var a_m[22,E,6,10] (value 1.0)>
<gurobi.Var a_m[22,E,7,10] (value 1.0)>
<gurobi.Var a_m[22,E,8,10] (value 1.0)>
<gurobi.Var a_m[22,E,9,10] (value 1.0)>
<gurobi.Var a_m[22,D,6,10] (value 1.0)>
<gurobi.Var a_m[22,D,8,10] (value 1.0)>
<gurobi.Var a_m[22,F,6,10] (value 1.0)>
<gurobi.Var a_m[22,F,7,10] (value 1.0)>
<gurobi.Var a_m[22,F,8,10] (value 1.0)>
<gurobi.Var a_m[22,F,9,10] (value 1.0)>
<gurobi.Var a_m[24,E,6,7] (value 1.0)>
<gurobi.Var a_m[26,A,6,8] (value 1.0)>
<gurobi.Var a_m[26,C,7,8] (value 1.0)>
<gurobi.Var a_m[26,E,6,8] (value 1.0)>
<gurobi.Var a_m[26,E,7,8] (value 1.0)>
<gurobi.Var a_m[27,F,6,7] (value 1.0)>
<gurobi.Var a_m[28,A,6,9] (value 1.0)>
<gurobi.Var a_m[28,A,7,9] (value 1.0)>
<gurobi.Var a_m[28,C,7,9] (value 1.0)>
<gurobi.Var a_m[28,B,6,9] (value 1.0)>
<gurobi.Var a_m[28,B,8,9] (value 1.0)>
<gurobi.Var a_m[28,D,6,9] (value 1.0)>
<gurobi.Var a_m[29,C,6,9] (value 1.0)>
<gurobi.Var a_m[29,C,7,9] (value 1.0)>
<gurobi.Var a_m[29,F,7,9] (value 1.0)>
<gurobi.Var a_m[30,A,8,9] (value 1.0)>
<gurobi.Var a_m[30,C,6,9] (value 1.0)>
<gurobi.Var a_m[30,B,6,9] (value 1.0)>
<gurobi.Var a_m[30,B,7,9] (value 1.0)>
<gurobi.Var a_m[30,B,8,9] (value 1.0)>
<gurobi.Var a_m[30,E,7,9] (value 1.0)>
<gurobi.Var a_m[30,F,8,9] (value 1.0)>
<gurobi.Var a_p[16,B,6,8] (value 1.0)>
<gurobi.Var a_p[16,B,7,8] (value 1.0)>
<gurobi.Var a_p[16,F,6,8] (value 1.0)>
<gurobi.Var a_p[18,C,8,10] (value 1.0)>
<gurobi.Var a_p[18,F,6,10] (value 1.0)>
<gurobi.Var a_p[18,F,7,10] (value 1.0)>
<gurobi.Var a_p[18,F,9,10] (value 1.0)>
<gurobi.Var a_p[19,A,6,10] (value 1.0)>
<gurobi.Var a_p[19,A,7,10] (value 1.0)>
<gurobi.Var a_p[19,A,8,10] (value 1.0)>
<gurobi.Var a_p[19,A,9,10] (value 1.0)>
<gurobi.Var a_p[19,B,6,10] (value 1.0)>
<gurobi.Var a_p[19,B,9,10] (value 1.0)>
<gurobi.Var a_p[19,E,6,10] (value 1.0)>
<gurobi.Var a_p[19,D,7,10] (value 1.0)>
<gurobi.Var a_p[19,F,6,10] (value 1.0)>
<gurobi.Var a_p[19,F,9,10] (value 1.0)>
<gurobi.Var a_p[20,A,6,8] (value 1.0)>
<gurobi.Var a_p[20,A,7,8] (value 1.0)>
<gurobi.Var a_p[20,C,6,8] (value 1.0)>
<gurobi.Var a_p[20,C,7,8] (value 1.0)>
<gurobi.Var a_p[20,B,6,8] (value 1.0)>
<gurobi.Var a_p[20,E,7,8] (value 1.0)>
<gurobi.Var a_p[20,D,7,8] (value 1.0)>
<gurobi.Var a_p[21,A,6,7] (value 1.0)>
<gurobi.Var a_p[21,E,6,7] (value 1.0)>
<gurobi.Var a_p[21,D,6,7] (value 1.0)>
<gurobi.Var a_p[22,A,7,10] (value 1.0)>
<gurobi.Var a_p[22,A,9,10] (value 1.0)>
<gurobi.Var a_p[22,C,6,10] (value 1.0)>
<gurobi.Var a_p[22,C,7,10] (value 1.0)>
<gurobi.Var a_p[22,C,8,10] (value 1.0)>
<gurobi.Var a_p[22,C,9,10] (value 1.0)>
<gurobi.Var a_p[22,E,7,10] (value 1.0)>
<gurobi.Var a_p[22,E,8,10] (value 1.0)>
<gurobi.Var a_p[22,E,9,10] (value 1.0)>
<gurobi.Var a_p[22,D,7,10] (value 1.0)>
<gurobi.Var a_p[22,D,8,10] (value 1.0)>
<gurobi.Var a_p[22,D,9,10] (value 1.0)>
<gurobi.Var a_p[22,F,8,10] (value 1.0)>
<gurobi.Var a_p[22,F,9,10] (value 1.0)>
<gurobi.Var a_p[24,C,6,7] (value 1.0)>
<gurobi.Var a_p[24,F,6,7] (value 1.0)>
<gurobi.Var a_p[26,B,7,8] (value 1.0)>
<gurobi.Var a_p[26,D,6,8] (value 1.0)>
<gurobi.Var a_p[26,D,7,8] (value 1.0)>
<gurobi.Var a_p[27,A,6,7] (value 1.0)>
<gurobi.Var a_p[27,B,6,7] (value 1.0)>
<gurobi.Var a_p[27,E,6,7] (value 1.0)>
<gurobi.Var a_p[27,F,6,7] (value 1.0)>
<gurobi.Var a_p[28,C,6,9] (value 1.0)>
<gurobi.Var a_p[28,B,8,9] (value 1.0)>
<gurobi.Var a_p[28,E,8,9] (value 1.0)>
<gurobi.Var a_p[28,D,6,9] (value 1.0)>
<gurobi.Var a_p[28,F,7,9] (value 1.0)>
<gurobi.Var a_p[28,F,8,9] (value 1.0)>
<gurobi.Var a_p[29,B,7,9] (value 1.0)>
<gurobi.Var a_p[29,E,6,9] (value 1.0)>
<gurobi.Var a_p[29,E,7,9] (value 1.0)>
<gurobi.Var a_p[29,E,8,9] (value 1.0)>
<gurobi.Var a_p[29,D,7,9] (value 1.0)>
<gurobi.Var a_p[29,F,6,9] (value 1.0)>
<gurobi.Var a_p[29,F,8,9] (value 1.0)>
<gurobi.Var a_p[30,A,6,9] (value 1.0)>
<gurobi.Var a_p[30,A,7,9] (value 1.0)>
<gurobi.Var a_p[30,A,8,9] (value 1.0)>
<gurobi.Var a_p[30,C,8,9] (value 1.0)>
<gurobi.Var a_p[30,B,8,9] (value 1.0)>
<gurobi.Var a_p[30,E,6,9] (value 1.0)>
<gurobi.Var a_p[30,E,7,9] (value 1.0)>
<gurobi.Var a_p[30,E,8,9] (value 1.0)>
<gurobi.Var a_p[30,D,6,9] (value 1.0)>
<gurobi.Var a_p[30,D,7,9] (value 1.0)>
<gurobi.Var a_p[30,D,8,9] (value 1.0)>
<gurobi.Var a_p[30,F,6,9] (value 1.0)>
<gurobi.Var e_m[16,C,6,8] (value 1.0)>
<gurobi.Var e_m[16,E,7,8] (value 1.0)>
<gurobi.Var e_m[16,D,7,8] (value 1.0)>
<gurobi.Var e_m[16,F,6,8] (value 1.0)>
<gurobi.Var e_m[18,A,6,10] (value 1.0)>
<gurobi.Var e_m[18,A,8,10] (value 1.0)>
<gurobi.Var e_m[18,E,6,10] (value 1.0)>
<gurobi.Var e_m[18,E,8,10] (value 1.0)>
<gurobi.Var e_m[18,D,7,10] (value 1.0)>
<gurobi.Var e_m[18,D,8,10] (value 1.0)>
<gurobi.Var e_m[18,D,9,10] (value 1.0)>
<gurobi.Var e_m[19,A,6,10] (value 1.0)>
<gurobi.Var e_m[19,B,7,10] (value 1.0)>
<gurobi.Var e_m[19,B,8,10] (value 1.0)>
<gurobi.Var e_m[19,E,6,10] (value 1.0)>
<gurobi.Var e_m[19,F,6,10] (value 1.0)>
<gurobi.Var e_m[19,F,7,10] (value 1.0)>
<gurobi.Var e_m[19,F,9,10] (value 1.0)>
<gurobi.Var e_m[20,B,6,8] (value 1.0)>
<gurobi.Var e_m[20,B,7,8] (value 1.0)>
<gurobi.Var e_m[20,D,6,8] (value 1.0)>
<gurobi.Var e_m[21,D,6,7] (value 1.0)>
<gurobi.Var e_m[21,F,6,7] (value 1.0)>
<gurobi.Var e_m[22,C,6,10] (value 1.0)>
<gurobi.Var e_m[22,C,7,10] (value 1.0)>
<gurobi.Var e_m[22,D,7,10] (value 1.0)>
<gurobi.Var e_m[22,D,9,10] (value 1.0)>
<gurobi.Var e_m[24,A,6,7] (value 1.0)>
<gurobi.Var e_m[24,D,6,7] (value 1.0)>
<gurobi.Var e_m[26,B,6,8] (value 1.0)>
<gurobi.Var e_m[27,C,6,7] (value 1.0)>
<gurobi.Var e_m[27,B,6,7] (value 1.0)>
<gurobi.Var e_m[27,D,6,7] (value 1.0)>
<gurobi.Var e_m[28,C,6,9] (value 1.0)>
<gurobi.Var e_m[28,E,6,9] (value 1.0)>
<gurobi.Var e_m[28,E,7,9] (value 1.0)>
<gurobi.Var e_m[29,A,6,9] (value 1.0)>
<gurobi.Var e_m[29,A,8,9] (value 1.0)>
<gurobi.Var e_m[29,C,8,9] (value 1.0)>
<gurobi.Var e_m[29,D,7,9] (value 1.0)>
<gurobi.Var e_m[29,D,8,9] (value 1.0)>
<gurobi.Var e_m[29,F,6,9] (value 1.0)>
<gurobi.Var e_m[30,C,7,9] (value 1.0)>
<gurobi.Var e_m[30,C,8,9] (value 1.0)>
<gurobi.Var e_m[30,E,8,9] (value 1.0)>
<gurobi.Var e_m[30,D,8,9] (value 1.0)>
<gurobi.Var e_m[30,F,6,9] (value 1.0)>
<gurobi.Var e_m[30,F,7,9] (value 1.0)>
<gurobi.Var e_p[16,E,6,8] (value 1.0)>
<gurobi.Var e_p[16,E,7,8] (value 1.0)>
<gurobi.Var e_p[16,D,6,8] (value 1.0)>
<gurobi.Var e_p[16,F,7,8] (value 1.0)>
<gurobi.Var e_p[18,B,6,10] (value 1.0)>
<gurobi.Var e_p[18,B,7,10] (value 1.0)>
<gurobi.Var e_p[18,B,8,10] (value 1.0)>
<gurobi.Var e_p[18,F,8,10] (value 1.0)>
<gurobi.Var e_p[19,C,6,10] (value 1.0)>
<gurobi.Var e_p[19,C,7,10] (value 1.0)>
<gurobi.Var e_p[19,C,8,10] (value 1.0)>
<gurobi.Var e_p[19,E,7,10] (value 1.0)>
<gurobi.Var e_p[19,E,8,10] (value 1.0)>
<gurobi.Var e_p[20,B,7,8] (value 1.0)>
<gurobi.Var e_p[20,E,6,8] (value 1.0)>
<gurobi.Var e_p[21,C,6,7] (value 1.0)>
<gurobi.Var e_p[21,B,6,7] (value 1.0)>
<gurobi.Var e_p[22,A,6,10] (value 1.0)>
<gurobi.Var e_p[22,E,6,10] (value 1.0)>
<gurobi.Var e_p[22,F,6,10] (value 1.0)>
<gurobi.Var e_p[22,F,7,10] (value 1.0)>
<gurobi.Var e_p[24,A,6,7] (value 1.0)>
<gurobi.Var e_p[24,B,6,7] (value 1.0)>
<gurobi.Var e_p[24,E,6,7] (value 1.0)>
<gurobi.Var e_p[26,C,6,8] (value 1.0)>
<gurobi.Var e_p[26,F,7,8] (value 1.0)>
<gurobi.Var e_p[28,B,6,9] (value 1.0)>
<gurobi.Var e_p[28,B,7,9] (value 1.0)>
<gurobi.Var e_p[28,E,7,9] (value 1.0)>
<gurobi.Var e_p[28,F,6,9] (value 1.0)>
<gurobi.Var e_p[29,D,6,9] (value 1.0)>
<gurobi.Var e_p[30,C,6,9] (value 1.0)>
<gurobi.Var e_p[30,C,7,9] (value 1.0)>
<gurobi.Var e_p[30,F,8,9] (value 1.0)>
<gurobi.Var alfa_m[A,C,6] (value 1.0)>
<gurobi.Var alfa_m[A,C,7] (value 1.0)>
<gurobi.Var alfa_m[A,C,8] (value 1.0)>
<gurobi.Var alfa_m[A,C,9] (value 1.0)>
<gurobi.Var alfa_m[A,C,10] (value 1.0)>
<gurobi.Var alfa_m[A,B,6] (value 1.0)>
<gurobi.Var alfa_m[A,B,7] (value 1.0)>
<gurobi.Var alfa_m[A,E,6] (value 1.0)>
<gurobi.Var alfa_m[A,E,7] (value 1.0)>
<gurobi.Var alfa_m[A,E,8] (value 1.0)>
<gurobi.Var alfa_m[A,E,9] (value 1.0)>
<gurobi.Var alfa_m[A,D,6] (value 1.0)>
<gurobi.Var alfa_m[A,D,7] (value 1.0)>
<gurobi.Var alfa_m[A,D,8] (value 1.0)>
<gurobi.Var alfa_m[A,D,9] (value 1.0)>
<gurobi.Var alfa_m[A,F,6] (value 1.0)>
<gurobi.Var alfa_m[A,F,7] (value 1.0)>
<gurobi.Var alfa_m[A,F,8] (value 1.0)>
<gurobi.Var alfa_m[A,F,9] (value 1.0)>
<gurobi.Var alfa_m[C,A,6] (value 1.0)>
<gurobi.Var alfa_m[C,A,7] (value 1.0)>
<gurobi.Var alfa_m[C,A,8] (value 1.0)>
<gurobi.Var alfa_m[C,A,9] (value 1.0)>
<gurobi.Var alfa_m[C,B,6] (value 1.0)>
<gurobi.Var alfa_m[C,B,7] (value 1.0)>
<gurobi.Var alfa_m[C,B,8] (value 1.0)>
<gurobi.Var alfa_m[C,E,6] (value 1.0)>
<gurobi.Var alfa_m[C,E,7] (value 1.0)>
<gurobi.Var alfa_m[C,E,8] (value 1.0)>
<gurobi.Var alfa_m[C,D,6] (value 1.0)>
<gurobi.Var alfa_m[C,D,7] (value 1.0)>
<gurobi.Var alfa_m[C,D,8] (value 1.0)>
<gurobi.Var alfa_m[C,F,6] (value 1.0)>
<gurobi.Var alfa_m[C,F,7] (value 1.0)>
<gurobi.Var alfa_m[C,F,8] (value 1.0)>
<gurobi.Var alfa_m[C,F,9] (value 1.0)>
<gurobi.Var alfa_m[B,A,6] (value 1.0)>
<gurobi.Var alfa_m[B,A,7] (value 1.0)>
<gurobi.Var alfa_m[B,A,8] (value 1.0)>
<gurobi.Var alfa_m[B,A,9] (value 1.0)>
<gurobi.Var alfa_m[B,A,10] (value 1.0)>
<gurobi.Var alfa_m[B,C,6] (value 1.0)>
<gurobi.Var alfa_m[B,C,7] (value 1.0)>
<gurobi.Var alfa_m[B,C,8] (value 1.0)>
<gurobi.Var alfa_m[B,C,9] (value 1.0)>
<gurobi.Var alfa_m[B,C,10] (value 1.0)>
<gurobi.Var alfa_m[B,E,6] (value 1.0)>
<gurobi.Var alfa_m[B,E,7] (value 1.0)>
<gurobi.Var alfa_m[B,E,8] (value 1.0)>
<gurobi.Var alfa_m[B,E,9] (value 1.0)>
<gurobi.Var alfa_m[B,E,10] (value 1.0)>
<gurobi.Var alfa_m[B,D,6] (value 1.0)>
<gurobi.Var alfa_m[B,D,7] (value 1.0)>
<gurobi.Var alfa_m[B,D,8] (value 1.0)>
<gurobi.Var alfa_m[B,D,9] (value 1.0)>
<gurobi.Var alfa_m[B,D,10] (value 1.0)>
<gurobi.Var alfa_m[B,F,6] (value 1.0)>
<gurobi.Var alfa_m[B,F,7] (value 1.0)>
<gurobi.Var alfa_m[B,F,8] (value 1.0)>
<gurobi.Var alfa_m[B,F,9] (value 1.0)>
<gurobi.Var alfa_m[B,F,10] (value 1.0)>
<gurobi.Var alfa_m[E,A,6] (value 1.0)>
<gurobi.Var alfa_m[E,A,7] (value 1.0)>
<gurobi.Var alfa_m[E,A,8] (value 1.0)>
<gurobi.Var alfa_m[E,A,9] (value 1.0)>
<gurobi.Var alfa_m[E,A,10] (value 1.0)>
<gurobi.Var alfa_m[E,C,6] (value 1.0)>
<gurobi.Var alfa_m[E,C,7] (value 1.0)>
<gurobi.Var alfa_m[E,C,8] (value 1.0)>
<gurobi.Var alfa_m[E,C,9] (value 1.0)>
<gurobi.Var alfa_m[E,C,10] (value 1.0)>
<gurobi.Var alfa_m[E,B,6] (value 1.0)>
<gurobi.Var alfa_m[E,B,7] (value 1.0)>
<gurobi.Var alfa_m[E,D,6] (value 1.0)>
<gurobi.Var alfa_m[E,D,7] (value 1.0)>
<gurobi.Var alfa_m[E,D,8] (value 1.0)>
<gurobi.Var alfa_m[E,D,9] (value 1.0)>
<gurobi.Var alfa_m[E,F,6] (value 1.0)>
<gurobi.Var alfa_m[E,F,7] (value 1.0)>
<gurobi.Var alfa_m[E,F,8] (value 1.0)>
<gurobi.Var alfa_m[E,F,9] (value 1.0)>
<gurobi.Var alfa_m[D,A,6] (value 1.0)>
<gurobi.Var alfa_m[D,A,7] (value 1.0)>
<gurobi.Var alfa_m[D,A,8] (value 1.0)>
<gurobi.Var alfa_m[D,A,9] (value 1.0)>
<gurobi.Var alfa_m[D,A,10] (value 1.0)>
<gurobi.Var alfa_m[D,C,6] (value 1.0)>
<gurobi.Var alfa_m[D,C,7] (value 1.0)>
<gurobi.Var alfa_m[D,C,8] (value 1.0)>
<gurobi.Var alfa_m[D,C,9] (value 1.0)>
<gurobi.Var alfa_m[D,C,10] (value 1.0)>
<gurobi.Var alfa_m[D,B,6] (value 1.0)>
<gurobi.Var alfa_m[D,B,7] (value 1.0)>
<gurobi.Var alfa_m[D,B,8] (value 1.0)>
<gurobi.Var alfa_m[D,B,9] (value 1.0)>
<gurobi.Var alfa_m[D,E,6] (value 1.0)>
<gurobi.Var alfa_m[D,E,7] (value 1.0)>
<gurobi.Var alfa_m[D,E,8] (value 1.0)>
<gurobi.Var alfa_m[D,E,9] (value 1.0)>
<gurobi.Var alfa_m[D,E,10] (value 1.0)>
<gurobi.Var alfa_m[D,F,6] (value 1.0)>
<gurobi.Var alfa_m[D,F,7] (value 1.0)>
<gurobi.Var alfa_m[D,F,8] (value 1.0)>
<gurobi.Var alfa_m[D,F,9] (value 1.0)>
<gurobi.Var alfa_m[D,F,10] (value 1.0)>
<gurobi.Var alfa_m[F,A,6] (value 1.0)>
<gurobi.Var alfa_m[F,A,7] (value 1.0)>
<gurobi.Var alfa_m[F,A,8] (value 1.0)>
<gurobi.Var alfa_m[F,A,9] (value 1.0)>
<gurobi.Var alfa_m[F,A,10] (value 1.0)>
